ID,LIMIT_BAL,AGE,BILL_AMT1,BILL_AMT2,BILL_AMT3,MARRIAGE_2,MARRIAGE_3,EDUCATION_2,EDUCATION_3,EDUCATION_4,SEX_2,Prob0,Prob1,Class
5908,250000.0,37,26114.0,27446.0,28371.0,1,0,1,0,0,1,1.0,0.0,0
5909,100000.0,37,64021.0,66362.0,61417.0,1,0,0,0,0,1,1.0,0.0,0
5910,80000.0,39,62209.0,61991.0,30597.0,0,0,0,0,0,1,1.0,0.0,0
5911,500000.0,35,171440.0,177859.0,159518.0,1,0,0,1,0,1,1.0,0.0,0
5912,100000.0,37,51326.0,52403.0,53410.0,0,0,0,0,0,1,1.0,0.0,0
5913,200000.0,38,169288.0,168430.0,100175.0,0,0,0,0,0,1,1.0,0.0,0
5914,500000.0,43,6834.0,2914.0,-341.0,0,0,0,1,0,0,0.9659090909090909,0.03409090909090909,0
5915,110000.0,40,780.0,0.0,0.0,1,0,1,0,0,1,0.9463087248322147,0.053691275167785234,0
5916,300000.0,34,72044.0,10000.0,0.0,1,0,0,0,0,1,1.0,0.0,0
5917,150000.0,36,134701.0,133145.0,120821.0,1,0,0,0,0,1,1.0,0.0,0
5918,50000.0,35,49198.0,34239.0,14448.0,0,0,1,0,0,0,0.6946107784431138,0.30538922155688625,0
5919,20000.0,45,18100.0,19146.0,20098.0,0,0,0,1,0,1,0.9857142857142858,0.014285714285714285,0
5920,20000.0,39,14791.0,14453.0,15320.0,0,0,1,0,0,1,1.0,0.0,0
5921,50000.0,31,50466.0,49821.0,43945.0,1,0,1,0,0,1,0.26851851851851855,0.7314814814814815,1
5922,20000.0,37,5328.0,18428.0,19709.0,1,0,0,1,0,0,0.9857142857142858,0.014285714285714285,0
5923,130000.0,43,118641.0,119286.0,121377.0,1,0,1,0,0,0,0.7295597484276729,0.27044025157232704,0
5924,430000.0,42,75276.0,5999.0,38845.0,1,0,0,1,0,1,1.0,0.0,0
5925,510000.0,39,55076.0,113654.0,104449.0,0,0,0,1,0,1,0.9814814814814815,0.018518518518518517,0
5926,20000.0,38,18977.0,19328.0,19035.0,1,0,0,0,0,0,0.9857142857142858,0.014285714285714285,0
5927,160000.0,39,1443.0,1443.0,1443.0,0,0,1,0,0,0,1.0,0.0,0
5928,50000.0,34,50143.0,49586.0,19430.0,1,0,0,1,0,0,0.6946107784431138,0.30538922155688625,0
5929,20000.0,34,14367.0,13844.0,14614.0,1,0,0,1,0,0,1.0,0.0,0
5930,50000.0,36,24132.0,20109.0,19932.0,1,0,0,0,0,0,0.8064516129032258,0.1935483870967742,0
5931,80000.0,37,33045.0,32318.0,30171.0,1,0,0,1,0,1,1.0,0.0,0
5932,150000.0,39,75067.0,64432.0,54848.0,1,0,1,0,0,1,0.9814814814814815,0.018518518518518517,0
5933,20000.0,34,19953.0,18756.0,19968.0,0,0,1,0,0,1,0.9857142857142858,0.014285714285714285,0
5934,500000.0,40,207479.0,211508.0,223660.0,1,0,0,0,0,1,1.0,0.0,0
5935,60000.0,41,4186.0,0.0,1887.0,1,0,1,0,0,1,0.2857142857142857,0.7142857142857143,1
5936,200000.0,32,3458.0,758.0,-2.0,1,0,0,1,0,0,1.0,0.0,0
5937,230000.0,38,50815.0,0.0,0.0,1,0,0,1,0,1,1.0,0.0,0
5938,120000.0,38,50386.0,54656.0,54963.0,1,0,1,0,0,0,0.9814814814814815,0.018518518518518517,0
5939,180000.0,33,10080.0,3254.0,1443.0,1,0,0,1,0,1,1.0,0.0,0
5940,320000.0,43,6444.0,23384.0,4310.0,0,0,0,1,0,0,0.9659090909090909,0.03409090909090909,0
5941,400000.0,38,95.0,0.0,0.0,1,0,0,1,0,1,1.0,0.0,0
5942,50000.0,40,46415.0,50351.0,49038.0,0,0,0,0,0,0,0.827027027027027,0.17297297297297298,0
5943,200000.0,36,10163.0,20426.0,15592.0,1,0,0,1,0,1,1.0,0.0,0
5944,490000.0,39,11356.0,25409.0,15926.0,0,0,1,0,0,1,1.0,0.0,0
5945,60000.0,41,49744.0,48257.0,46353.0,1,0,0,1,0,0,0.9307692307692308,0.06923076923076923,0
5946,20000.0,40,27400.0,28400.0,29400.0,0,0,0,0,0,0,0.9857142857142858,0.014285714285714285,0
5947,500000.0,36,163500.0,60560.0,104734.0,1,0,0,1,0,1,1.0,0.0,0
5948,240000.0,40,9900.0,10605.0,10765.0,0,0,1,0,0,1,1.0,0.0,0
5949,300000.0,43,10114.0,10195.0,34010.0,0,0,0,1,0,1,0.9659090909090909,0.03409090909090909,0
5950,30000.0,41,27809.0,21658.0,22794.0,1,0,0,1,0,0,0.9523809523809523,0.047619047619047616,0
5951,180000.0,37,370.0,8479.0,792.0,1,0,0,1,0,1,1.0,0.0,0
5952,130000.0,38,129104.0,130745.0,127344.0,1,0,0,1,0,1,1.0,0.0,0
5953,50000.0,42,49355.0,34833.0,28614.0,1,0,1,0,0,0,0.9307692307692308,0.06923076923076923,0
5954,200000.0,38,416.0,416.0,0.0,0,0,0,1,0,0,1.0,0.0,0
5955,50000.0,40,49125.0,47956.0,43578.0,0,0,1,0,0,1,0.9307692307692308,0.06923076923076923,0
5956,100000.0,36,6896.0,416.0,416.0,0,0,0,0,0,1,1.0,0.0,0
5957,110000.0,38,55000.0,52277.0,52055.0,0,0,0,1,0,1,0.9814814814814815,0.018518518518518517,0
5958,220000.0,37,176733.0,174680.0,61523.0,1,0,0,1,0,1,1.0,0.0,0
5959,210000.0,34,24805.0,25810.0,27071.0,1,0,1,0,0,1,1.0,0.0,0
5960,140000.0,42,126771.0,132730.0,124689.0,0,0,1,0,0,1,0.808,0.192,0
5961,50000.0,43,25913.0,19057.0,18788.0,0,0,0,0,0,1,0.8064516129032258,0.1935483870967742,0
5962,100000.0,35,47239.0,48258.0,49218.0,0,0,1,0,0,0,1.0,0.0,0
5963,20000.0,36,11348.0,12359.0,13730.0,1,0,1,0,0,0,1.0,0.0,0
5964,50000.0,38,51040.0,35046.0,28893.0,1,0,1,0,0,0,0.9307692307692308,0.06923076923076923,0
5965,380000.0,40,97979.0,100599.0,81087.0,0,0,0,1,0,0,0.9625,0.0375,0
5966,80000.0,41,5000.0,5000.0,0.0,0,0,0,0,0,1,0.920863309352518,0.07913669064748201,0
5967,60000.0,39,31462.0,31499.0,16773.0,1,0,0,1,0,0,0.827027027027027,0.17297297297297298,0
5968,20000.0,35,19646.0,17922.0,18895.0,1,0,1,0,0,0,1.0,0.0,0
5969,500000.0,41,8660.0,0.0,30498.0,0,0,1,0,0,1,1.0,0.0,0
5970,180000.0,36,1537.0,-43.0,-43.0,0,0,1,0,0,1,1.0,0.0,0
5971,360000.0,37,394.0,11142.0,0.0,0,0,0,1,0,0,1.0,0.0,0
5972,30000.0,36,20762.0,2462.0,13019.0,0,0,1,0,0,0,0.7981651376146789,0.2018348623853211,0
5973,170000.0,43,186841.0,183151.0,170838.0,0,0,0,0,0,0,0.7295597484276729,0.27044025157232704,0
5974,140000.0,39,32971.0,31206.0,31730.0,1,0,0,0,0,1,1.0,0.0,0
5975,260000.0,36,13184.0,1700.0,5190.0,1,0,1,0,0,1,1.0,0.0,0
5976,50000.0,33,7347.0,8000.0,8000.0,1,0,1,0,0,0,0.072,0.928,1
5977,120000.0,41,780.0,2158.0,6968.0,0,0,0,0,0,1,0.920863309352518,0.07913669064748201,0
5978,110000.0,40,9000.0,63853.0,59308.0,0,0,1,0,0,0,0.9463087248322147,0.053691275167785234,0
5979,180000.0,36,113912.0,116231.0,117803.0,0,0,1,0,0,1,1.0,0.0,0
5980,400000.0,33,19735.0,26181.0,134967.0,0,0,1,0,0,1,1.0,0.0,0
5981,100000.0,40,18135.0,31498.0,17158.0,0,0,0,1,0,0,0.9463087248322147,0.053691275167785234,0
5982,50000.0,41,49587.0,21604.0,14772.0,1,0,0,1,0,1,0.9307692307692308,0.06923076923076923,0
5983,360000.0,39,1374.0,846.0,14998.0,0,0,0,1,0,1,1.0,0.0,0
5984,200000.0,36,100142.0,34162.0,712.0,1,0,1,0,0,0,1.0,0.0,0
5985,550000.0,38,1600.0,94.0,100.0,1,0,0,1,0,0,1.0,0.0,0
5986,20000.0,41,18227.0,19632.0,20298.0,0,0,1,0,0,1,0.9857142857142858,0.014285714285714285,0
5987,180000.0,41,0.0,178143.0,181625.0,1,0,1,0,0,1,0.9344262295081968,0.06557377049180328,0
5988,280000.0,38,120750.0,105492.0,104061.0,1,0,0,1,0,1,1.0,0.0,0
5989,180000.0,41,9549.0,1968.0,1800.0,0,0,1,0,0,1,0.9344262295081968,0.06557377049180328,0
5990,130000.0,41,1496.0,1496.0,1496.0,1,0,1,0,0,0,0.808,0.192,0
5991,50000.0,38,50658.0,48999.0,49388.0,0,0,1,0,0,1,0.9307692307692308,0.06923076923076923,0
5992,30000.0,30,28601.0,28503.0,27525.0,1,0,1,0,0,0,0.35384615384615387,0.6461538461538462,1
5993,310000.0,42,118109.0,131107.0,97009.0,1,0,0,0,0,1,0.9743589743589743,0.02564102564102564,0
5994,350000.0,41,1656.0,1440.0,27000.0,1,0,0,0,0,0,1.0,0.0,0
5995,170000.0,32,1599.0,1122.0,1692.0,1,0,1,0,0,1,1.0,0.0,0
5996,70000.0,38,28496.0,28401.0,22587.0,1,0,1,0,0,1,1.0,0.0,0
5997,160000.0,38,4238.0,780.0,390.0,1,0,0,1,0,0,1.0,0.0,0
5998,220000.0,33,7211.0,9948.0,10528.0,0,0,0,1,0,1,1.0,0.0,0
5999,300000.0,38,212958.0,195533.0,98158.0,1,0,1,0,0,1,1.0,0.0,0
6000,410000.0,36,2290.0,2756.0,3560.0,0,0,0,1,0,0,1.0,0.0,0
6001,150000.0,42,356216.0,247706.0,239805.0,1,0,0,1,0,0,0.920863309352518,0.07913669064748201,0
6002,100000.0,44,63759.0,64448.0,38500.0,0,1,0,0,0,1,0.6258064516129033,0.3741935483870968,0
6003,50000.0,48,12521.0,14308.0,14769.0,1,0,1,0,0,0,0.14583333333333334,0.8541666666666666,1
6004,200000.0,50,89691.0,91517.0,72739.0,0,0,1,0,0,0,0.7012195121951219,0.29878048780487804,0
6005,240000.0,44,243242.0,242128.0,216017.0,1,0,0,1,0,0,0.696969696969697,0.30303030303030304,0
6006,100000.0,45,99710.0,102093.0,97701.0,1,0,0,1,0,1,0.696969696969697,0.30303030303030304,0
6007,230000.0,49,18298.0,1741.0,16594.0,1,0,0,1,0,0,0.6740331491712708,0.3259668508287293,0
6008,30000.0,47,390.0,1946.0,2503.0,1,0,1,0,0,1,0.7428571428571429,0.2571428571428571,0
6009,110000.0,43,83894.0,85037.0,44819.0,1,0,0,1,0,1,0.7295597484276729,0.27044025157232704,0
6010,360000.0,47,5732.0,6465.0,9465.0,1,0,0,1,0,0,0.9080459770114943,0.09195402298850575,0
6011,50000.0,43,2378.0,4167.0,5438.0,0,0,0,0,0,1,0.8064516129032258,0.1935483870967742,0
6012,400000.0,41,73011.0,79259.0,87413.0,0,0,0,1,0,0,1.0,0.0,0
6013,130000.0,46,79106.0,81231.0,81983.0,0,0,1,0,0,1,0.4074074074074074,0.5925925925925926,1
6014,160000.0,46,154715.0,155026.0,79051.0,0,0,0,1,0,0,0.6142131979695431,0.38578680203045684,0
6015,80000.0,46,5024.0,5589.0,6094.0,1,0,1,0,0,1,0.6193548387096774,0.38064516129032255,0
6016,230000.0,48,218966.0,238075.0,233210.0,1,0,0,0,0,0,0.7012195121951219,0.29878048780487804,0
6017,360000.0,45,18540.0,9007.0,9500.0,0,0,0,1,0,1,0.9659090909090909,0.03409090909090909,0
6018,360000.0,46,23626.0,20571.0,15423.0,1,0,0,1,0,0,0.9080459770114943,0.09195402298850575,0
6019,20000.0,47,13171.0,14054.0,14900.0,0,0,0,0,0,1,0.961038961038961,0.03896103896103896,0
6020,20000.0,48,9686.0,9382.0,10821.0,0,0,1,0,0,1,0.961038961038961,0.03896103896103896,0
6021,230000.0,43,495.0,502.0,944.0,0,0,0,0,0,1,0.926829268292683,0.07317073170731707,0
6022,150000.0,43,237.0,1420.0,1141.0,1,0,0,1,0,1,0.7295597484276729,0.27044025157232704,0
6023,240000.0,41,2188.0,2701.0,2427.0,0,0,0,1,0,0,0.9344262295081968,0.06557377049180328,0
6024,50000.0,41,50482.0,49217.0,40882.0,1,0,1,0,0,1,0.9307692307692308,0.06923076923076923,0
6025,90000.0,43,27551.0,20559.0,17228.0,1,0,0,1,0,0,0.7295597484276729,0.27044025157232704,0
6026,390000.0,44,55068.0,15216.0,16659.0,0,0,0,1,0,1,0.9659090909090909,0.03409090909090909,0
6027,180000.0,45,712.0,712.0,712.0,0,0,0,0,0,1,0.4539877300613497,0.5460122699386503,1
6028,110000.0,42,45099.0,46002.0,44701.0,1,0,1,0,0,1,0.808,0.192,0
6029,80000.0,50,78690.0,57259.0,56939.0,1,0,1,0,0,1,0.6193548387096774,0.38064516129032255,0
6030,80000.0,46,39400.0,15674.0,-1.0,1,0,0,0,0,1,0.6193548387096774,0.38064516129032255,0
6031,550000.0,45,0.0,1091.0,2291.0,0,0,0,1,0,0,0.9659090909090909,0.03409090909090909,0
6032,50000.0,46,19340.0,10000.0,0.0,1,0,1,0,0,1,0.2692307692307692,0.7307692307692307,1
6033,200000.0,48,0.0,0.0,0.0,0,0,0,1,0,1,0.6740331491712708,0.3259668508287293,0
6034,260000.0,50,253126.0,253218.0,249770.0,0,1,0,1,0,0,0.7012195121951219,0.29878048780487804,0
6035,20000.0,46,18350.0,18918.0,19323.0,1,0,1,0,0,0,0.961038961038961,0.03896103896103896,0
6036,50000.0,48,31002.0,32115.0,31824.0,0,0,1,0,0,1,0.26282051282051283,0.7371794871794872,1
6037,360000.0,43,2379.0,0.0,11850.0,1,0,0,1,0,1,0.9659090909090909,0.03409090909090909,0
6038,80000.0,48,6170.0,4258.0,7032.0,1,0,0,1,0,1,0.6193548387096774,0.38064516129032255,0
6039,80000.0,47,2120.0,15094.0,4140.0,0,0,0,0,0,1,0.6193548387096774,0.38064516129032255,0
6040,30000.0,45,20422.0,18905.0,24817.0,0,1,0,0,0,1,0.9523809523809523,0.047619047619047616,0
6041,30000.0,52,30665.0,30945.0,31070.0,0,0,0,1,0,1,0.5405405405405406,0.4594594594594595,0
6042,220000.0,49,0.0,0.0,0.0,0,0,0,1,0,0,0.6740331491712708,0.3259668508287293,0
6043,210000.0,49,144410.0,148555.0,156733.0,1,0,0,1,0,0,0.7012195121951219,0.29878048780487804,0
6044,210000.0,50,2557.0,3655.0,0.0,1,0,0,1,0,1,0.6740331491712708,0.3259668508287293,0
6045,250000.0,48,4070.0,3629.0,1570.0,0,0,0,1,0,1,0.6740331491712708,0.3259668508287293,0
6046,120000.0,45,97592.0,100536.0,103478.0,1,0,1,0,0,1,0.6258064516129033,0.3741935483870968,0
6047,340000.0,37,251917.0,256908.0,260462.0,0,0,0,1,0,1,1.0,0.0,0
6048,260000.0,50,10500.0,10500.0,10500.0,1,0,1,0,0,1,0.1518987341772152,0.8481012658227848,1
6049,50000.0,44,98492.0,50095.0,49057.0,0,0,1,0,0,1,0.9307692307692308,0.06923076923076923,0
6050,320000.0,37,5184.0,4144.0,6290.0,0,0,1,0,0,0,1.0,0.0,0
6051,200000.0,46,3366.0,9379.0,4253.0,0,0,0,1,0,0,0.6740331491712708,0.3259668508287293,0
6052,160000.0,42,27563.0,28350.0,25186.0,0,0,0,0,1,0,0.920863309352518,0.07913669064748201,0
6053,500000.0,43,218978.0,218778.0,236377.0,1,0,0,1,0,1,0.9659090909090909,0.03409090909090909,0
6054,200000.0,43,18382.0,18834.0,0.0,1,0,1,0,0,1,0.926829268292683,0.07317073170731707,0
6055,200000.0,47,0.0,250.0,4188.0,0,0,0,1,0,0,0.6740331491712708,0.3259668508287293,0
6056,80000.0,47,0.0,31432.0,24455.0,0,0,0,0,1,1,0.6193548387096774,0.38064516129032255,0
6057,50000.0,44,47217.0,47748.0,46987.0,1,0,0,1,0,1,0.827027027027027,0.17297297297297298,0
6058,210000.0,48,135624.0,125469.0,103409.0,1,0,1,0,0,1,0.7012195121951219,0.29878048780487804,0
6059,500000.0,37,9724.0,9350.0,6972.0,0,0,0,1,0,1,1.0,0.0,0
6060,200000.0,47,176817.0,180416.0,184018.0,1,0,1,0,0,0,0.7012195121951219,0.29878048780487804,0
6061,180000.0,49,416.0,416.0,416.0,1,0,1,0,0,1,0.4591194968553459,0.5408805031446541,1
6062,230000.0,40,-1000.0,12009.0,5627.0,1,0,0,1,0,1,1.0,0.0,0
6063,220000.0,46,419.0,419.0,419.0,0,0,0,1,0,1,0.6740331491712708,0.3259668508287293,0
6064,130000.0,35,45136.0,48970.0,52740.0,1,0,0,1,0,1,1.0,0.0,0
6065,190000.0,45,55466.0,57358.0,10890.0,1,0,0,0,0,1,0.6258064516129033,0.3741935483870968,0
6066,140000.0,47,401.0,3930.0,3951.0,0,0,0,1,0,1,0.43243243243243246,0.5675675675675675,1
6067,190000.0,46,2236.0,5265.0,5034.0,1,0,0,1,0,1,0.43243243243243246,0.5675675675675675,1
6068,30000.0,46,23798.0,23071.0,23496.0,0,0,1,0,0,1,0.7428571428571429,0.2571428571428571,0
6069,100000.0,48,26608.0,24689.0,25699.0,1,0,0,1,0,0,0.3151515151515151,0.6848484848484848,1
6070,50000.0,46,10178.0,11200.0,12214.0,1,0,0,0,0,0,0.14583333333333334,0.8541666666666666,1
6071,260000.0,46,17082.0,13333.0,99.0,0,0,0,1,0,0,0.6740331491712708,0.3259668508287293,0
6072,100000.0,36,87459.0,94009.0,95577.0,1,0,1,0,0,0,1.0,0.0,0
6073,20000.0,45,19038.0,38730.0,-210.0,1,0,0,0,0,0,0.6714285714285714,0.32857142857142857,0
6074,180000.0,48,2879.0,8750.0,9931.0,0,0,1,0,0,1,0.1518987341772152,0.8481012658227848,1
6075,70000.0,49,31647.0,24487.0,25125.0,1,0,1,0,0,1,0.6193548387096774,0.38064516129032255,0
6076,350000.0,44,286352.0,160042.0,131977.0,1,0,0,1,0,0,0.9659090909090909,0.03409090909090909,0
6077,200000.0,45,0.0,0.0,0.0,1,0,0,1,0,0,0.696969696969697,0.30303030303030304,0
6078,50000.0,46,25281.0,15264.0,12465.0,0,0,0,0,0,0,0.26282051282051283,0.7371794871794872,1
6079,170000.0,44,169163.0,136604.0,136607.0,0,0,1,0,0,1,0.6258064516129033,0.3741935483870968,0
6080,390000.0,46,1170.0,6512.0,14122.0,1,0,1,0,0,1,0.27848101265822783,0.7215189873417721,1
6081,70000.0,46,70686.0,70195.0,71005.0,1,0,0,1,0,0,0.6193548387096774,0.38064516129032255,0
6082,180000.0,46,0.0,0.0,900.0,1,0,1,0,0,1,0.4591194968553459,0.5408805031446541,1
6083,220000.0,45,12312.0,23031.0,7229.0,1,0,0,1,0,1,0.696969696969697,0.30303030303030304,0
6084,210000.0,44,188235.0,193694.0,178664.0,1,0,1,0,0,1,0.6258064516129033,0.3741935483870968,0
6085,150000.0,40,2424.0,27498.0,1213.0,0,0,0,1,0,0,0.9463087248322147,0.053691275167785234,0
6086,120000.0,46,0.0,0.0,832.0,0,0,0,1,0,0,0.3151515151515151,0.6848484848484848,1
6087,210000.0,48,6087.0,947.0,500.0,0,0,0,1,0,1,0.6740331491712708,0.3259668508287293,0
6088,70000.0,47,69474.0,60975.0,38546.0,0,0,0,1,0,1,0.6193548387096774,0.38064516129032255,0
6089,30000.0,45,27000.0,780.0,0.0,1,0,0,1,0,0,0.9523809523809523,0.047619047619047616,0
6090,50000.0,42,10401.0,20916.0,20658.0,1,0,1,0,0,0,0.6027397260273972,0.3972602739726027,0
6091,70000.0,43,31596.0,32492.0,33163.0,0,0,0,0,0,1,0.7295597484276729,0.27044025157232704,0
6092,50000.0,47,57069.0,57608.0,19394.0,1,0,0,1,0,0,0.7058823529411765,0.29411764705882354,0
6093,130000.0,43,76104.0,77795.0,78584.0,0,0,1,0,0,1,0.7295597484276729,0.27044025157232704,0
6094,180000.0,50,0.0,0.0,0.0,1,0,1,0,0,1,0.4591194968553459,0.5408805031446541,1
6095,160000.0,48,1564.0,-436.0,-436.0,0,0,0,0,0,0,0.4591194968553459,0.5408805031446541,1
6096,170000.0,42,112762.0,112880.0,111210.0,0,0,0,0,0,0,0.920863309352518,0.07913669064748201,0
6097,160000.0,48,35996.0,35275.0,34873.0,1,0,1,0,0,1,0.4857142857142857,0.5142857142857142,1
6098,110000.0,44,44340.0,48959.0,49672.0,1,0,1,0,0,0,0.6258064516129033,0.3741935483870968,0
6099,310000.0,43,223308.0,225574.0,224001.0,1,0,1,0,0,1,0.9659090909090909,0.03409090909090909,0
6100,210000.0,40,86225.0,84144.0,86894.0,0,0,0,0,0,1,1.0,0.0,0
6101,200000.0,42,4426.0,3559.0,22458.0,0,0,1,0,0,1,0.9344262295081968,0.06557377049180328,0
6102,80000.0,44,77043.0,79524.0,75773.0,1,0,1,0,0,1,0.6258064516129033,0.3741935483870968,0
6103,240000.0,50,218120.0,221051.0,191997.0,1,0,0,0,0,1,0.7012195121951219,0.29878048780487804,0
6104,280000.0,52,3910.0,1906.0,837.0,0,0,0,1,0,0,0.6740331491712708,0.3259668508287293,0
6105,70000.0,44,33439.0,24926.0,10681.0,0,0,1,0,0,1,0.4539877300613497,0.5460122699386503,1
6106,50000.0,42,50696.0,49894.0,49453.0,1,0,0,0,0,1,0.9307692307692308,0.06923076923076923,0
6107,200000.0,46,73548.0,47100.0,27112.0,0,0,0,0,0,0,0.4074074074074074,0.5925925925925926,1
6108,550000.0,48,76797.0,55200.0,30000.0,0,0,1,0,0,0,0.9662921348314607,0.033707865168539325,0
6109,150000.0,39,53.0,0.0,0.0,1,0,0,1,0,1,1.0,0.0,0
6110,90000.0,37,57898.0,57739.0,55499.0,0,0,0,0,0,1,1.0,0.0,0
6111,100000.0,34,60155.0,61685.0,70611.0,1,0,0,1,0,1,1.0,0.0,0
6112,120000.0,46,11837.0,9754.0,24007.0,0,0,1,0,0,1,0.1518987341772152,0.8481012658227848,1
6113,50000.0,44,33481.0,26775.0,0.0,0,0,1,0,0,1,0.827027027027027,0.17297297297297298,0
6114,50000.0,47,44442.0,45408.0,48279.0,1,0,0,1,0,0,0.7058823529411765,0.29411764705882354,0
6115,200000.0,48,1802.0,5647.0,3604.0,0,0,0,1,0,0,0.6740331491712708,0.3259668508287293,0
6116,350000.0,36,84393.0,86793.0,84406.0,0,0,1,0,0,1,1.0,0.0,0
6117,220000.0,47,164258.0,161778.0,165741.0,1,0,0,1,0,0,0.7012195121951219,0.29878048780487804,0
6118,30000.0,48,31439.0,30394.0,29994.0,1,0,1,0,0,1,0.5405405405405406,0.4594594594594595,0
6119,140000.0,44,137142.0,139110.0,138262.0,0,0,1,0,0,0,0.6258064516129033,0.3741935483870968,0
6120,140000.0,46,83206.0,85862.0,86676.0,0,0,1,0,0,1,0.4074074074074074,0.5925925925925926,1
6121,30000.0,47,856.0,428.0,428.0,0,0,1,0,0,1,0.7428571428571429,0.2571428571428571,0
6122,360000.0,46,24267.0,33473.0,51900.0,1,0,0,1,0,0,0.9080459770114943,0.09195402298850575,0
6123,30000.0,47,9009.0,13861.0,13344.0,0,0,1,0,0,0,0.7428571428571429,0.2571428571428571,0
6124,200000.0,47,1709.0,1312.0,2404.0,0,0,0,0,0,1,0.4591194968553459,0.5408805031446541,1
6125,120000.0,43,0.0,1252.0,1252.0,0,0,1,0,0,1,0.7295597484276729,0.27044025157232704,0
6126,360000.0,45,206249.0,182985.0,186047.0,0,0,0,0,0,1,0.9659090909090909,0.03409090909090909,0
6127,100000.0,49,97243.0,99400.0,88037.0,1,0,1,0,0,0,0.6142131979695431,0.38578680203045684,0
6128,480000.0,47,7233.0,96977.0,67030.0,0,0,0,1,0,1,0.9662921348314607,0.033707865168539325,0
6129,140000.0,44,0.0,0.0,0.0,1,0,0,1,0,1,0.696969696969697,0.30303030303030304,0
6130,50000.0,46,47531.0,46604.0,47982.0,0,0,1,0,0,0,0.42105263157894735,0.5789473684210527,1
6131,550000.0,44,205430.0,209720.0,214030.0,0,0,0,1,0,0,0.9659090909090909,0.03409090909090909,0
6132,230000.0,44,0.0,1611.0,1498.0,0,0,1,0,0,1,0.4539877300613497,0.5460122699386503,1
6133,110000.0,46,2373.0,2373.0,1475.0,1,0,0,1,0,0,0.3151515151515151,0.6848484848484848,1
6134,30000.0,44,30287.0,28823.0,26799.0,0,0,0,0,0,1,0.9523809523809523,0.047619047619047616,0
6135,20000.0,44,75132.0,77264.0,74319.0,0,0,1,0,0,1,0.6714285714285714,0.32857142857142857,0
6136,360000.0,43,0.0,271.0,-1.0,1,0,0,0,0,1,0.9659090909090909,0.03409090909090909,0
6137,210000.0,42,14765.0,14939.0,15748.0,0,0,1,0,0,1,0.9344262295081968,0.06557377049180328,0
6138,150000.0,45,0.0,0.0,14515.0,0,0,0,1,0,1,0.696969696969697,0.30303030303030304,0
6139,340000.0,44,268949.0,283400.0,277335.0,0,0,0,0,0,0,0.9659090909090909,0.03409090909090909,0
6140,160000.0,45,28350.0,25186.0,36100.0,0,0,0,1,0,0,0.696969696969697,0.30303030303030304,0
6141,50000.0,51,28797.0,16068.0,16387.0,1,0,0,1,0,1,0.2692307692307692,0.7307692307692307,1
6142,50000.0,45,51179.0,50628.0,50154.0,1,0,1,0,0,1,0.9307692307692308,0.06923076923076923,0
6143,120000.0,43,67876.0,69903.0,71446.0,1,0,0,0,0,1,0.7295597484276729,0.27044025157232704,0
6144,230000.0,42,4375.0,1225.0,401.0,1,0,1,0,0,1,0.9344262295081968,0.06557377049180328,0
6145,20000.0,45,9985.0,12001.0,13978.0,1,0,0,0,0,0,1.0,0.0,0
6146,90000.0,42,65533.0,67475.0,69136.0,1,0,1,0,0,1,0.808,0.192,0
6147,30000.0,46,28532.0,29510.0,29040.0,1,0,1,0,0,1,0.5405405405405406,0.4594594594594595,0
6148,80000.0,45,9503.0,11966.0,14493.0,0,0,0,0,0,1,0.4539877300613497,0.5460122699386503,1
6149,270000.0,41,0.0,0.0,0.0,0,0,1,0,0,0,0.9743589743589743,0.02564102564102564,0
6150,50000.0,46,49650.0,48321.0,30281.0,1,0,0,1,0,1,0.7058823529411765,0.29411764705882354,0
6151,280000.0,52,30144.0,32629.0,35126.0,0,0,1,0,0,1,0.21374045801526717,0.7862595419847328,1
6152,110000.0,43,77431.0,79044.0,80631.0,1,0,0,0,1,1,0.7295597484276729,0.27044025157232704,0
6153,50000.0,53,4911.0,5924.0,6822.0,1,0,1,0,0,1,0.4246575342465753,0.5753424657534246,1
6154,100000.0,45,10240.0,11372.0,12092.0,1,0,0,1,0,0,0.696969696969697,0.30303030303030304,0
6155,500000.0,47,103746.0,91805.0,76152.0,0,0,1,0,0,1,0.9662921348314607,0.033707865168539325,0
6156,170000.0,45,137722.0,139384.0,141314.0,1,0,1,0,0,1,0.6258064516129033,0.3741935483870968,0
6157,180000.0,41,160979.0,165896.0,145300.0,1,0,1,0,0,1,0.9344262295081968,0.06557377049180328,0
6158,30000.0,44,11387.0,12192.0,12986.0,0,0,0,0,0,0,0.9523809523809523,0.047619047619047616,0
6159,250000.0,45,211551.0,132145.0,88487.0,1,0,0,1,0,1,0.696969696969697,0.30303030303030304,0
6160,30000.0,41,3366.0,890.0,2662.0,0,0,1,0,0,1,0.9523809523809523,0.047619047619047616,0
6161,80000.0,44,79459.0,79788.0,29069.0,1,0,1,0,0,1,0.6258064516129033,0.3741935483870968,0
6162,180000.0,45,101607.0,98186.0,59451.0,1,0,0,1,0,1,0.696969696969697,0.30303030303030304,0
6163,240000.0,45,0.0,0.0,0.0,1,0,0,1,0,1,0.696969696969697,0.30303030303030304,0
6164,120000.0,41,114915.0,117220.0,119599.0,0,0,0,0,0,1,0.920863309352518,0.07913669064748201,0
